,Date,Symbols,High,Low,Open,Close,Volume,Adj Close
72,2017-02-24,GLD,119.87999725341797,119.25,119.73999786376953,119.69999694824219,9809000.0,119.69999694824219
73,2017-02-24,SPY,236.7899932861328,235.41000366210938,235.4600067138672,236.74000549316406,82381600.0,229.22723388671875
74,2017-02-27,GLD,120.4000015258789,119.12000274658203,119.7300033569336,119.12000274658203,9263500.0,119.12000274658203
75,2017-02-27,SPY,237.30999755859375,236.35000610351562,236.63999938964844,237.11000061035156,56515400.0,229.5854949951172
76,2017-02-28,GLD,119.83999633789062,118.81999969482422,119.70999908447266,119.2300033569336,8727800.0,119.2300033569336
77,2017-02-28,SPY,236.9499969482422,236.02000427246094,236.6699981689453,236.47000122070312,96961900.0,228.9658203125
78,2017-03-01,GLD,119.12000274658203,117.94999694824219,117.9800033569336,119.05999755859375,8679600.0,119.05999755859375
79,2017-03-01,SPY,240.32000732421875,238.3699951171875,238.38999938964844,239.77999877929688,149158200.0,232.17074584960938
80,2017-03-02,GLD,118.33999633789062,117.2300033569336,117.76000213623047,117.58000183105469,10986300.0,117.58000183105469
81,2017-03-02,SPY,239.57000732421875,238.2100067138672,239.55999755859375,238.27000427246094,70246000.0,230.7086944580078
82,2017-03-03,GLD,117.7300033569336,116.44000244140625,116.94999694824219,117.51000213623047,10665800.0,117.51000213623047
83,2017-03-03,SPY,238.61000061035156,237.72999572753906,238.1699981689453,238.4199981689453,81974300.0,230.85391235351562
84,2017-03-06,GLD,117.3499984741211,116.62999725341797,117.3499984741211,116.72000122070312,4883500.0,116.72000122070312
85,2017-03-06,SPY,238.1199951171875,237.00999450683594,237.5,237.7100067138672,55391500.0,230.16647338867188
86,2017-03-07,GLD,116.25,115.62000274658203,116.12999725341797,115.77999877929688,6846300.0,115.77999877929688
87,2017-03-07,SPY,237.77000427246094,236.75999450683594,237.36000061035156,237.0,65103700.0,229.47900390625
88,2017-03-08,GLD,115.36000061035156,114.94999694824219,114.98999786376953,115.05999755859375,7620900.0,115.05999755859375
89,2017-03-08,SPY,237.63999938964844,236.39999389648438,237.33999633789062,236.55999755859375,78168800.0,229.05296325683594
90,2017-03-09,GLD,115.02999877929688,114.41000366210938,114.77999877929688,114.47000122070312,6410900.0,114.47000122070312
91,2017-03-09,SPY,237.24000549316406,235.74000549316406,236.6999969482422,236.86000061035156,90683900.0,229.3434295654297
92,2017-03-10,GLD,114.7300033569336,114.12999725341797,114.44999694824219,114.72000122070312,7929500.0,114.72000122070312
93,2017-03-10,SPY,238.02000427246094,236.58999633789062,237.97000122070312,237.69000244140625,81991700.0,230.1470947265625
94,2017-03-13,GLD,114.91000366210938,114.51000213623047,114.62999725341797,114.73999786376953,5807400.0,114.73999786376953
95,2017-03-13,SPY,237.86000061035156,237.24000549316406,237.6199951171875,237.80999755859375,57256800.0,230.26329040527344
96,2017-03-14,GLD,115.01000213623047,114.02999877929688,114.54000091552734,114.12000274658203,5301800.0,114.12000274658203
97,2017-03-14,SPY,237.24000549316406,236.19000244140625,237.17999267578125,236.89999389648438,59880800.0,229.3821563720703
98,2017-03-15,GLD,116.25,114.0199966430664,114.29000091552734,116.25,13524100.0,116.25
99,2017-03-15,SPY,239.44000244140625,237.2899932861328,237.55999755859375,238.9499969482422,96081800.0,231.3671112060547
100,2017-03-16,GLD,117.29000091552734,116.69000244140625,117.2699966430664,116.7300033569336,9322000.0,116.7300033569336
101,2017-03-16,SPY,239.1999969482422,238.10000610351562,239.11000061035156,238.47999572753906,78344000.0,230.91201782226562
102,2017-03-17,GLD,117.2699966430664,116.91000366210938,117.04000091552734,116.98999786376953,4683000.0,116.98999786376953
103,2017-03-17,SPY,237.97000122070312,237.02999877929688,237.75,237.02999877929688,89002100.0,230.5065155029297
104,2017-03-20,GLD,117.5999984741211,117.20999908447266,117.30999755859375,117.51000213623047,4000200.0,117.51000213623047
105,2017-03-20,SPY,237.36000061035156,236.32000732421875,237.02999877929688,236.77000427246094,52537000.0,230.25367736816406
106,2017-03-21,GLD,118.80000305175781,117.76000213623047,117.7699966430664,118.54000091552734,9567900.0,118.54000091552734
107,2017-03-21,SPY,237.61000061035156,233.5800018310547,237.47000122070312,233.72999572753906,131809300.0,227.29730224609375
108,2017-03-22,GLD,119.1500015258789,118.68000030517578,118.87000274658203,118.83000183105469,7287400.0,118.83000183105469
109,2017-03-22,SPY,234.61000061035156,233.0500030517578,233.77000427246094,234.27999877929688,97569200.0,227.83218383789062
110,2017-03-23,GLD,119.25,118.31999969482422,119.1500015258789,118.66999816894531,6201100.0,118.66999816894531
111,2017-03-23,SPY,235.33999633789062,233.60000610351562,234.27999877929688,234.02999877929688,100410300.0,227.58905029296875
112,2017-03-24,GLD,119.20999908447266,118.38999938964844,118.5,118.86000061035156,6879600.0,118.86000061035156
113,2017-03-24,SPY,235.0399932861328,232.9600067138672,234.3800048828125,233.86000061035156,112504900.0,227.4237518310547
114,2017-03-27,GLD,120.08000183105469,119.2699966430664,119.93000030517578,119.52999877929688,8519600.0,119.52999877929688
115,2017-03-27,SPY,233.9199981689453,231.61000061035156,231.92999267578125,233.6199951171875,87454500.0,227.1903533935547
116,2017-03-28,GLD,119.83000183105469,118.77999877929688,119.73999786376953,119.04000091552734,7112800.0,119.04000091552734
117,2017-03-28,SPY,235.80999755859375,233.13999938964844,233.27000427246094,235.32000732421875,93483900.0,228.84356689453125
118,2017-03-29,GLD,119.44999694824219,119.05000305175781,119.22000122070312,119.33000183105469,4911000.0,119.33000183105469
119,2017-03-29,SPY,235.80999755859375,234.72999572753906,234.99000549316406,235.5399932861328,61950400.0,229.05747985839844
120,2017-03-30,GLD,119.12000274658203,118.31999969482422,118.7699966430664,118.47000122070312,6894600.0,118.47000122070312
121,2017-03-30,SPY,236.52000427246094,235.27000427246094,235.47000122070312,236.2899932861328,56737900.0,229.78684997558594
122,2017-03-31,GLD,119.08000183105469,118.45999908447266,118.61000061035156,118.72000122070312,8520800.0,118.72000122070312
123,2017-03-31,SPY,236.50999450683594,235.67999267578125,235.89999389648438,235.74000549316406,73733100.0,229.2519989013672
124,2017-04-03,GLD,119.37000274658203,118.66999816894531,118.69000244140625,119.3499984741211,6105700.0,119.3499984741211
125,2017-04-03,SPY,236.02999877929688,233.91000366210938,235.8000030517578,235.3300018310547,85546500.0,228.85330200195312
126,2017-04-04,GLD,119.7699966430664,119.37999725341797,119.58999633789062,119.62000274658203,4687300.0,119.62000274658203
127,2017-04-04,SPY,235.5800018310547,234.55999755859375,235.0,235.47999572753906,56466200.0,228.99916076660156
128,2017-04-05,GLD,119.62999725341797,118.4000015258789,118.62000274658203,119.62000274658203,8106000.0,119.62000274658203
129,2017-04-05,SPY,237.38999938964844,234.5399932861328,236.25999450683594,234.77999877929688,108800600.0,228.3184356689453
130,2017-04-06,GLD,119.41999816894531,118.9800033569336,119.22000122070312,119.18000030517578,4633500.0,119.18000030517578
131,2017-04-06,SPY,236.0399932861328,234.42999267578125,234.94000244140625,235.44000244140625,69135800.0,228.9602813720703
132,2017-04-07,GLD,120.66999816894531,119.13999938964844,120.30000305175781,119.45999908447266,12351100.0,119.45999908447266
133,2017-04-07,SPY,236.0,234.63999938964844,235.14999389648438,235.1999969482422,74412300.0,228.72686767578125
134,2017-04-10,GLD,119.69000244140625,118.8499984741211,119.04000091552734,119.45999908447266,4623700.0,119.45999908447266
135,2017-04-10,SPY,236.25999450683594,234.72999572753906,235.36000061035156,235.33999633789062,67615300.0,228.86300659179688
136,2017-04-11,GLD,121.4000015258789,120.29000091552734,120.33000183105469,121.19000244140625,12455300.0,121.19000244140625
137,2017-04-11,SPY,235.17999267578125,233.33999633789062,234.89999389648438,235.05999755859375,88045300.0,228.59071350097656
138,2017-04-12,GLD,122.22000122070312,121.13999938964844,121.37999725341797,122.0199966430664,9502500.0,122.0199966430664
139,2017-04-12,SPY,234.9600067138672,233.77000427246094,234.74000549316406,234.02999877929688,81864400.0,227.58905029296875
140,2017-04-13,GLD,122.6500015258789,122.02999877929688,122.54000091552734,122.5999984741211,9892600.0,122.5999984741211
141,2017-04-13,SPY,234.49000549316406,232.50999450683594,233.63999938964844,232.50999450683594,92880400.0,226.11090087890625
142,2017-04-17,GLD,123.06999969482422,121.98999786376953,122.55000305175781,122.23999786376953,8469600.0,122.23999786376953
143,2017-04-17,SPY,234.57000732421875,232.8800048828125,233.11000061035156,234.57000732421875,68405400.0,228.11419677734375
144,2017-04-18,GLD,123.02999877929688,121.7300033569336,122.43000030517578,122.81999969482422,10903700.0,122.81999969482422
145,2017-04-18,SPY,234.49000549316406,233.0800018310547,233.72000122070312,233.8699951171875,83225800.0,227.43344116210938
146,2017-04-19,GLD,122.26000213623047,121.27999877929688,122.25,121.7300033569336,8472700.0,121.7300033569336
147,2017-04-19,SPY,234.9499969482422,233.17999267578125,234.52000427246094,233.44000244140625,68699900.0,227.01528930664062
148,2017-04-20,GLD,122.16999816894531,121.5,121.81999969482422,121.95999908447266,11787300.0,121.95999908447266
149,2017-04-20,SPY,235.85000610351562,233.77999877929688,234.14999389648438,235.33999633789062,92572200.0,228.86300659179688
150,2017-04-21,GLD,122.61000061035156,121.7300033569336,122.13999938964844,122.30999755859375,15608000.0,122.30999755859375
151,2017-04-21,SPY,235.30999755859375,234.1300048828125,235.25,234.58999633789062,110389800.0,228.13363647460938
152,2017-04-24,GLD,121.51000213623047,120.66000366210938,120.7699966430664,121.4800033569336,11053600.0,121.4800033569336
153,2017-04-24,SPY,237.41000366210938,234.55999755859375,237.17999267578125,237.1699981689453,119209900.0,230.64263916015625
154,2017-04-25,GLD,120.87000274658203,120.05000305175781,120.52999877929688,120.25,10344800.0,120.25
155,2017-04-25,SPY,238.9499969482422,237.80999755859375,237.91000366210938,238.5500030517578,76698300.0,231.98468017578125
156,2017-04-26,GLD,120.95999908447266,119.87000274658203,120.20999908447266,120.83999633789062,9758800.0,120.83999633789062
157,2017-04-26,SPY,239.52999877929688,238.35000610351562,238.50999450683594,238.39999389648438,84702500.0,231.8387908935547
158,2017-04-27,GLD,120.5999984741211,119.97000122070312,120.41999816894531,120.38999938964844,8267000.0,120.38999938964844
159,2017-04-27,SPY,238.9499969482422,237.97999572753906,238.77000427246094,238.60000610351562,57410300.0,232.03329467773438
160,2017-04-28,GLD,120.7699966430664,120.2699966430664,120.33999633789062,120.7699966430664,8928200.0,120.7699966430664
161,2017-04-28,SPY,238.92999267578125,237.92999267578125,238.89999389648438,238.0800018310547,53247400.0,231.52760314941406
162,2017-05-01,GLD,120.75,119.3499984741211,120.20999908447266,119.66999816894531,9331800.0,119.66999816894531
163,2017-05-01,SPY,239.1699981689453,238.1999969482422,238.67999267578125,238.67999267578125,66882500.0,232.111083984375
164,2017-05-02,GLD,119.6500015258789,119.23999786376953,119.30000305175781,119.6500015258789,4900800.0,119.6500015258789
165,2017-05-02,SPY,238.97999572753906,238.3000030517578,238.83999633789062,238.77000427246094,57375700.0,232.1986083984375
166,2017-05-03,GLD,119.33999633789062,117.91999816894531,119.18000030517578,117.9800033569336,10811100.0,117.9800033569336
167,2017-05-03,SPY,238.8800048828125,237.6999969482422,238.77000427246094,238.47999572753906,73137700.0,231.9165802001953
168,2017-05-04,GLD,117.27999877929688,116.62999725341797,116.80999755859375,116.79000091552734,12406900.0,116.79000091552734
169,2017-05-04,SPY,238.9199981689453,237.77999877929688,238.8300018310547,238.75999450683594,61462700.0,232.1888885498047
170,2017-05-05,GLD,117.06999969482422,116.68000030517578,116.86000061035156,117.01000213623047,7127200.0,117.01000213623047
171,2017-05-05,SPY,239.72000122070312,238.67999267578125,239.19000244140625,239.6999969482422,62001300.0,233.10299682617188
172,2017-05-08,GLD,117.13999938964844,116.68000030517578,117.02999877929688,116.75,5438400.0,116.75
173,2017-05-08,SPY,239.9199981689453,239.1699981689453,239.75,239.66000366210938,48385700.0,233.06411743164062
174,2017-05-09,GLD,116.23999786376953,115.55999755859375,116.18000030517578,116.05000305175781,6801300.0,116.05000305175781
175,2017-05-09,SPY,240.19000244140625,239.0399932861328,239.9600067138672,239.44000244140625,51363200.0,232.85015869140625
176,2017-05-10,GLD,116.5,115.86000061035156,116.41999816894531,116.04000091552734,4290500.0,116.04000091552734
177,2017-05-10,SPY,239.8699951171875,239.14999389648438,239.38999938964844,239.8699951171875,54293800.0,233.26834106445312
178,2017-05-11,GLD,116.8499984741211,116.19000244140625,116.20999908447266,116.5,6274400.0,116.5
179,2017-05-11,SPY,239.57000732421875,238.1300048828125,239.35000610351562,239.3800048828125,62358300.0,232.7918243408203
180,2017-05-12,GLD,117.16000366210938,116.7300033569336,117.06999969482422,116.83000183105469,5434500.0,116.83000183105469
181,2017-05-12,SPY,239.42999267578125,238.6699981689453,239.08999633789062,238.97999572753906,53912700.0,232.40283203125
182,2017-05-15,GLD,117.54000091552734,116.98999786376953,117.5199966430664,117.13999938964844,5019600.0,117.13999938964844
183,2017-05-15,SPY,240.44000244140625,239.4499969482422,239.47000122070312,240.3000030517578,61918900.0,233.6865234375
184,2017-05-16,GLD,117.91000366210938,117.4000015258789,117.44999694824219,117.6500015258789,4942800.0,117.6500015258789
185,2017-05-16,SPY,240.6699981689453,239.6300048828125,240.63999938964844,240.0800018310547,51241800.0,233.47254943847656
186,2017-05-17,GLD,120.0199966430664,119.2699966430664,119.36000061035156,119.79000091552734,13936900.0,119.79000091552734
187,2017-05-17,SPY,240.0800018310547,235.75,240.0800018310547,235.82000732421875,172174100.0,229.32981872558594
188,2017-05-18,GLD,119.83999633789062,118.55999755859375,119.7699966430664,118.80999755859375,10341100.0,118.80999755859375
189,2017-05-18,SPY,237.75,235.42999267578125,235.72999572753906,236.77000427246094,107047700.0,230.25367736816406
190,2017-05-19,GLD,119.55000305175781,118.87999725341797,119.38999938964844,119.4000015258789,6787300.0,119.4000015258789
191,2017-05-19,SPY,239.0800018310547,237.27000427246094,237.3300018310547,238.30999755859375,115011400.0,231.75128173828125
192,2017-05-22,GLD,120.13999938964844,119.58000183105469,119.62999725341797,119.9000015258789,5132500.0,119.9000015258789
193,2017-05-22,SPY,239.7100067138672,238.82000732421875,238.89999389648438,239.52000427246094,61010600.0,232.927978515625
194,2017-05-23,GLD,120.19000244140625,118.9800033569336,120.12999725341797,119.13999938964844,8305400.0,119.13999938964844
195,2017-05-23,SPY,240.24000549316406,239.50999450683594,239.9499969482422,240.0500030517578,48341700.0,233.44338989257812
196,2017-05-24,GLD,119.73999786376953,118.91999816894531,119.06999969482422,119.61000061035156,7025000.0,119.61000061035156
197,2017-05-24,SPY,240.72999572753906,239.92999267578125,240.32000732421875,240.61000061035156,46927700.0,233.9879913330078
198,2017-05-25,GLD,119.69999694824219,119.29000091552734,119.5199966430664,119.4800033569336,4105100.0,119.4800033569336
199,2017-05-25,SPY,242.0800018310547,240.9600067138672,241.1999969482422,241.75999450683594,64071700.0,235.10630798339844
200,2017-05-26,GLD,120.79000091552734,120.33000183105469,120.48999786376953,120.54000091552734,6791600.0,120.54000091552734
201,2017-05-26,SPY,241.89999389648438,241.4499969482422,241.5399932861328,241.7100067138672,46629900.0,235.05767822265625
202,2017-05-30,GLD,120.33000183105469,119.94999694824219,120.23999786376953,120.13999938964844,4507500.0,120.13999938964844
203,2017-05-30,SPY,241.7899932861328,241.16000366210938,241.33999633789062,241.5,35201900.0,234.85348510742188
204,2017-05-31,GLD,121.2300033569336,120.26000213623047,120.30999755859375,120.62000274658203,10360700.0,120.62000274658203
205,2017-05-31,SPY,241.8800048828125,240.63999938964844,241.83999633789062,241.44000244140625,91796000.0,234.7951202392578
206,2017-06-01,GLD,120.73999786376953,120.05999755859375,120.16999816894531,120.72000122070312,8702500.0,120.72000122070312
207,2017-06-01,SPY,243.3800048828125,241.63999938964844,241.97000122070312,243.36000061035156,68962000.0,236.6623077392578
208,2017-06-02,GLD,121.70999908447266,121.19000244140625,121.30999755859375,121.61000061035156,7268100.0,121.61000061035156
209,2017-06-02,SPY,244.35000610351562,243.0800018310547,243.4199981689453,244.1699981689453,88666100.0,237.45001220703125
210,2017-06-05,GLD,121.94000244140625,121.58000183105469,121.91000366210938,121.7300033569336,3979200.0,121.7300033569336
211,2017-06-05,SPY,244.3000030517578,243.75999450683594,243.97000122070312,243.99000549316406,44698800.0,237.2749481201172
212,2017-06-06,GLD,123.30999755859375,122.7699966430664,123.08999633789062,123.0999984741211,10798500.0,123.0999984741211
213,2017-06-06,SPY,243.97999572753906,243.1199951171875,243.33999633789062,243.2100067138672,50375400.0,236.51641845703125
214,2017-06-07,GLD,123.16000366210938,122.0199966430664,122.79000091552734,122.44999694824219,9039200.0,122.44999694824219
215,2017-06-07,SPY,243.9199981689453,242.8300018310547,243.60000610351562,243.66000366210938,54144300.0,236.9540252685547
216,2017-06-08,GLD,122.08000183105469,120.94999694824219,122.06999969482422,121.6500015258789,8157700.0,121.6500015258789
217,2017-06-08,SPY,244.3300018310547,243.1699981689453,243.77000427246094,243.77999877929688,63989800.0,237.07070922851562
218,2017-06-09,GLD,120.91000366210938,120.4000015258789,120.45999908447266,120.54000091552734,7054700.0,120.54000091552734
219,2017-06-09,SPY,245.00999450683594,241.9499969482422,244.08999633789062,243.41000366210938,132256400.0,236.71090698242188
220,2017-06-12,GLD,120.69000244140625,120.2699966430664,120.33000183105469,120.36000061035156,4927400.0,120.36000061035156
221,2017-06-12,SPY,243.4199981689453,242.3800048828125,243.1300048828125,243.36000061035156,86108100.0,236.6623077392578
222,2017-06-13,GLD,120.70999908447266,119.91999816894531,119.94999694824219,120.4800033569336,3786600.0,120.4800033569336
223,2017-06-13,SPY,244.61000061035156,243.5800018310547,243.97999572753906,244.5500030517578,60067000.0,237.81951904296875
224,2017-06-14,GLD,121.87999725341797,119.56999969482422,121.51000213623047,119.81999969482422,21124800.0,119.81999969482422
225,2017-06-14,SPY,244.8699951171875,243.2899932861328,244.86000061035156,244.24000549316406,78602300.0,237.51806640625
226,2017-06-15,GLD,119.5,119.12999725341797,119.22000122070312,119.31999969482422,6796700.0,119.31999969482422
227,2017-06-15,SPY,243.91000366210938,242.36000061035156,242.67999267578125,243.77000427246094,66464900.0,237.06100463867188
228,2017-06-16,GLD,119.5,119.23999786376953,119.3499984741211,119.33999633789062,6435700.0,119.33999633789062
229,2017-06-16,SPY,242.8300018310547,241.6300048828125,242.77000427246094,242.63999938964844,84553100.0,237.11279296875
230,2017-06-19,GLD,118.83999633789062,118.33000183105469,118.73999786376953,118.43000030517578,6787000.0,118.43000030517578
231,2017-06-19,SPY,244.72999572753906,243.47999572753906,243.58999633789062,244.66000366210938,65123800.0,239.0867919921875
232,2017-06-20,GLD,118.45999908447266,118.06999969482422,118.41999816894531,118.18000030517578,4617400.0,118.18000030517578
233,2017-06-20,SPY,244.25999450683594,242.99000549316406,244.25,243.00999450683594,56906400.0,237.47438049316406
234,2017-06-21,GLD,118.66000366210938,118.1500015258789,118.1500015258789,118.5199966430664,4723700.0,118.5199966430664
235,2017-06-21,SPY,243.58999633789062,242.41000366210938,243.4600067138672,242.9499969482422,55977600.0,237.4157257080078
236,2017-06-22,GLD,119.19999694824219,118.5999984741211,119.12999725341797,118.91999816894531,5811900.0,118.91999816894531
237,2017-06-22,SPY,243.52999877929688,242.63999938964844,242.9600067138672,242.83999633789062,44148100.0,237.3082275390625
238,2017-06-23,GLD,119.66000366210938,119.30999755859375,119.6500015258789,119.43000030517578,9258600.0,119.43000030517578
